time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-02-08 11:20:06.7270,0.082,-0.244,-0.986,0.49,0.29,0.28,-0.03,-0.29,0.32
2022-02-08 11:20:24.0450,0.123,-0.275,-0.983,-0.31,0.83,0.04,0.13,-0.07,0.46
2022-02-08 11:20:24.0550,0.123,-0.304,-0.965,-0.31,0.83,0.04,0.13,-0.07,0.46
2022-02-08 11:20:24.0650,0.131,-0.289,-0.924,-0.34,1.12,-0.09,0.45,0.49,0.72
2022-02-08 11:20:24.0750,0.129,-0.266,-0.878,-0.36,0.68,-0.91,0.5,0.79,0.78
2022-02-08 11:20:24.0850,0.097,-0.246,-0.853,-0.36,0.68,-0.91,0.5,1.02,0.79
2022-02-08 11:20:24.0960,0.105,-0.221,-0.839,0.04,0.43,-1.16,0.47,1.15,0.78
2022-02-08 11:20:24.1050,0.14,-0.186,-0.831,0.12,0.14,-1.29,0.4,1.23,0.73
2022-02-08 11:20:24.1150,0.176,-0.165,-0.842,-0.36,-0.52,-1.26,0.26,1.16,0.7
2022-02-08 11:20:24.1260,0.236,-0.146,-0.878,-0.36,-0.52,-1.26,0.07,0.93,0.67
2022-02-08 11:20:24.1360,0.25,-0.092,-0.918,-1.04,-1.21,-0.52,-0.08,0.65,0.6
2022-02-08 11:20:24.1460,0.198,-0.059,-0.984,-1.04,-1.21,-0.52,-0.11,0.37,0.51
2022-02-08 11:20:24.1560,0.163,-0.051,-1.032,-0.52,-1.59,0.11,-0.03,0.12,0.43
2022-02-08 11:20:24.1660,0.108,-0.006,-1.011,-0.14,-1.66,0.65,0.08,0.02,0.27
2022-02-08 11:20:24.1760,0.015,0.015,-0.938,1.24,-2.36,-0.14,0.2,0.11,0.1
2022-02-08 11:20:24.1860,-0.021,-0.015,-0.845,1.24,-2.36,-0.14,0.2,0.3,-0.05
2022-02-08 11:20:24.1970,-0.011,-0.051,-0.768,1.71,-2.13,-1.03,0.09,0.49,-0.14
2022-02-08 11:20:24.2060,0.058,-0.089,-0.762,1.69,-1.79,-1.83,-0.02,0.59,-0.15
2022-02-08 11:20:24.2170,0.125,-0.104,-0.83,1.15,-1.41,-1.98,-0.09,0.53,-0.15
2022-02-08 11:20:24.2270,0.107,-0.114,-0.926,0.47,-1.23,-1.39,-0.13,0.43,-0.18
2022-02-08 11:20:24.2380,0.089,-0.098,-0.951,0.63,-1.11,-0.41,-0.14,0.36,-0.26
2022-02-08 11:20:24.2480,0.062,-0.058,-0.972,0.86,-1.21,-0.08,-0.1,0.28,-0.41
2022-02-08 11:20:24.2580,0.036,-0.052,-0.995,1.13,-1.57,0.09,-0.06,0.21,-0.52
2022-02-08 11:20:24.2680,0.086,-0.102,-0.967,1.12,-1.22,0.15,-0.08,0.18,-0.51
2022-02-08 11:20:24.2790,0.185,-0.175,-0.866,0.17,-0.54,-0.72,-0.15,0.35,-0.33
2022-02-08 11:20:24.2880,0.232,-0.288,-0.733,-0.32,0.62,-2.09,-0.26,0.6,-0.09
2022-02-08 11:20:24.2990,0.199,-0.262,-0.733,-0.32,0.62,-2.09,-0.45,0.74,-0.07
2022-02-08 11:20:24.3090,0.11,-0.156,-0.809,0.88,-0.38,-1.56,-0.62,0.74,-0.21
2022-02-08 11:20:24.3190,0.059,-0.105,-0.908,1.55,-0.88,-0.61,-0.68,0.64,-0.39
2022-02-08 11:20:24.3290,0.083,-0.089,-1.027,1.55,-0.88,-0.61,-0.62,0.47,-0.53
2022-02-08 11:20:24.3390,0.124,-0.074,-1.064,1.44,-0.99,0.58,-0.48,0.29,-0.69
2022-02-08 11:20:24.3490,0.085,-0.063,-1.079,1.05,-1.06,1.05,-0.28,0.16,-0.87
2022-02-08 11:20:24.3600,0.068,-0.071,-1.049,1.38,-1.14,1.2,-0.03,0.11,-1.02
2022-02-08 11:20:24.3690,0.074,-0.091,-0.936,1.64,-1.04,0.99,0.25,0.31,-1.1
2022-02-08 11:20:24.3790,0.082,-0.146,-0.739,1.63,-0.87,0.0,0.55,0.8,-1.14
2022-02-08 11:20:24.3890,0.064,-0.166,-0.569,1.87,-0.13,-3.57,0.91,1.4,-1.23
2022-02-08 11:20:24.3990,0.018,-0.13,-0.476,1.87,-0.13,-3.57,1.32,2.06,-1.41
2022-02-08 11:20:24.4090,0.003,-0.109,-0.391,2.51,-0.53,-4.47,1.77,2.73,-1.61
2022-02-08 11:20:24.4190,0.014,-0.116,-0.319,2.97,-0.87,-5.21,2.24,3.41,-1.75
2022-02-08 11:20:24.4290,0.067,-0.147,-0.235,3.22,-0.98,-5.77,2.67,4.01,-1.79
2022-02-08 11:20:24.4390,0.132,-0.163,-0.16,2.89,-0.83,-6.92,3.06,4.43,-1.79
2022-02-08 11:20:24.4490,0.135,-0.138,-0.089,3.2,-1.25,-7.29,3.42,4.85,-1.81
2022-02-08 11:20:24.4600,0.087,-0.119,0.047,3.2,-1.25,-7.29,3.72,5.37,-1.88
2022-02-08 11:20:24.4690,0.018,-0.04,0.238,4.11,-1.63,-8.19,4.02,6.17,-2.07
2022-02-08 11:20:24.4790,-0.033,0.059,0.433,5.29,-2.51,-9.58,4.28,7.05,-2.36
2022-02-08 11:20:24.4890,-0.012,0.118,0.518,6.41,-3.68,-11.03,4.34,7.61,-2.66
2022-02-08 11:20:24.5000,0.064,0.171,0.533,6.88,-4.44,-11.38,4.22,7.87,-2.97
2022-02-08 11:20:24.5090,0.142,0.243,0.496,6.73,-5.0,-10.91,4.03,7.96,-3.31
2022-02-08 11:20:24.5200,0.244,0.333,0.436,6.48,-5.66,-9.84,3.8,7.71,-3.62
2022-02-08 11:20:24.5290,0.417,0.383,0.275,4.79,-6.8,-6.33,3.52,7.09,-3.85
2022-02-08 11:20:24.5400,0.57,0.411,0.139,4.79,-6.8,-6.33,3.21,6.43,-3.99
2022-02-08 11:20:24.5490,0.747,0.412,0.037,3.58,-6.83,-4.2,2.94,5.77,-3.96
2022-02-08 11:20:24.5590,0.918,0.357,-0.083,2.15,-6.62,-2.59,2.69,4.93,-3.83
2022-02-08 11:20:24.5710,1.04,0.355,-0.202,0.61,-5.79,-0.86,2.49,4.05,-3.77
2022-02-08 11:20:24.5810,1.135,0.44,-0.245,-0.52,-5.32,0.81,2.34,3.34,-3.78
2022-02-08 11:20:24.5890,1.269,0.488,-0.228,-1.34,-5.75,1.74,2.18,2.65,-3.81
2022-02-08 11:20:24.6000,1.417,0.481,-0.246,-3.95,-5.51,2.25,1.79,1.7,-3.99
2022-02-08 11:20:24.6100,1.586,0.563,-0.258,-3.95,-5.51,2.25,1.24,0.74,-4.46
2022-02-08 11:20:24.6200,1.728,0.663,-0.249,-5.54,-5.77,2.54,0.79,0.09,-5.07
2022-02-08 11:20:24.6300,1.821,0.638,-0.25,-7.02,-6.33,2.48,0.79,0.02,-5.29
