time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-01-25 17:35:01.4840,-0.07,-0.372,-0.881,1.76,-0.39,-0.77,-0.77,0.37,-0.36
2022-01-25 17:36:08.8870,-0.1,-0.359,-0.93,2.18,-0.89,0.26,-0.77,0.37,-0.36
2022-01-25 17:36:08.8950,-0.091,-0.413,-0.87,2.32,-0.14,-0.25,-0.62,0.23,-0.35
2022-01-25 17:36:08.9050,-0.079,-0.429,-0.86,2.22,0.01,-0.32,-0.51,0.13,-0.29
2022-01-25 17:36:08.9160,-0.058,-0.428,-0.856,2.22,0.01,-0.32,-0.41,0.02,-0.26
2022-01-25 17:36:08.9240,-0.027,-0.421,-0.88,1.697317334264517,-0.01,-0.05,-0.34,-0.16,-0.28
2022-01-25 17:36:08.9350,-0.008,-0.429,-0.911,1.69,-0.01,-0.05,-0.28,-0.36,-0.31
2022-01-25 17:36:08.9450,-0.006,-0.451,-0.902,1.53,0.16,0.16,-0.22,-0.5,-0.32
2022-01-25 17:36:08.9540,-0.016,-0.455,-0.884,1.52,0.37,-0.01,-0.13,-0.51,-0.32
2022-01-25 17:36:08.9650,-0.021,-0.452,-0.878,1.58,0.39,-0.18,-0.03,-0.44,-0.33
2022-01-25 17:36:08.9750,-0.016,-0.456,-0.875,1.58,0.38,-0.22,0.07,-0.34,-0.35
2022-01-25 17:36:08.9850,-0.004,-0.459,-0.874,1.5,0.42,-0.25,0.15,-0.24,-0.4
2022-01-25 17:36:08.9950,0.008,-0.454,-0.87,1.38,0.43,-0.26,0.2,-0.17,-0.47
2022-01-25 17:36:09.0050,0.026,-0.447,-0.86,1.26,0.36,-0.31,0.22,-0.13,-0.56
2022-01-25 17:36:09.0150,0.047,-0.438,-0.853,1.08,0.28,-0.42,0.22,-0.13,-0.56
2022-01-25 17:36:09.0250,0.068,-0.433,-0.853,0.88,0.18,-0.44,0.18,-0.17,-0.75
2022-01-25 17:36:09.0350,0.077,-0.436,-0.839,0.71,0.16,-0.46,0.15,-0.15,-0.8
2022-01-25 17:36:09.0450,0.073,-0.434,-0.815,0.68,0.18,-0.63,0.12,-0.07,-0.82
2022-01-25 17:36:09.0550,0.07,-0.431,-0.798,0.76,0.15,-0.86,0.08,0.02,-0.83
2022-01-25 17:36:09.0660,0.074,-0.432,-0.791,0.81,0.14,-0.99,0.08,0.02,-0.83
2022-01-25 17:36:09.0750,0.082,-0.437,-0.792,0.8,0.16,-1.04,0.02,0.07,-0.85
2022-01-25 17:36:09.0850,0.089,-0.45,-0.78,0.74,0.4,-1.22,0.01,0.07,-0.85
2022-01-25 17:36:09.0960,0.083,-0.465,-0.739,0.74,0.4,-1.22,0.02,0.12,-0.83
2022-01-25 17:36:09.1050,0.071,-0.474,-0.709,1.03,0.62,-1.8,0.03,0.16,-0.81
2022-01-25 17:36:09.1160,0.079,-0.458,-0.754,1.03,0.62,-1.8,-0.0,0.05,-0.86
2022-01-25 17:36:09.1250,0.113,-0.441,-0.795,0.89,0.42,-1.22,-0.05,-0.14,-0.95
2022-01-25 17:36:09.1350,0.123,-0.462,-0.766,0.59,0.63,-1.35,-0.07,-0.22,-0.97
2022-01-25 17:36:09.1460,0.124,-0.481,-0.752,0.59,0.63,-1.35,-0.09,-0.23,-0.91
2022-01-25 17:36:09.1560,0.134,-0.488,-0.753,0.49,0.91,-1.44,-0.13,-0.22,-0.85
2022-01-25 17:36:09.1660,0.142,-0.499,-0.748,0.49,0.91,-1.44,-0.19,-0.18,-0.82
2022-01-25 17:36:09.1760,0.158,-0.504,-0.764,0.41,1.05,-1.49,-0.27,-0.17,-0.81
2022-01-25 17:36:09.1860,0.184,-0.506,-0.783,0.24,1.11,-1.27,-0.34,-0.19,-0.81
2022-01-25 17:36:09.1960,0.2,-0.521,-0.771,0.0,1.21,-1.2,-0.37,-0.17,-0.77
2022-01-25 17:36:09.2070,0.205,-0.531,-0.785,-0.14,1.52,-1.11,-0.38,-0.17,-0.69
